task,actual_token_length,token_ids,trigger,exact_token_roundtrip,search_score,constraint_violation,support_in_margin,displacement_q05,displacement_q50,displacement_q95,compact_radius_q50,compact_radius_q90,compact_radius_q95,compact_radius_q99,pairwise_mean_ratio,pairwise_q90_ratio,contraction_q95,position_center_drift_max,occupancy_count_lambda_1_0,occupancy_rate_lambda_1_0,occupancy_upper_lambda_1_0,relative_occupancy_quantile_lambda_1_0,occupancy_count_lambda_1_5,occupancy_rate_lambda_1_5,occupancy_upper_lambda_1_5,relative_occupancy_quantile_lambda_1_5,occupancy_count_lambda_2_0,occupancy_rate_lambda_2_0,occupancy_upper_lambda_2_0,relative_occupancy_quantile_lambda_2_0,nearest_cluster_id,nearest_cluster_radius,cluster_envelope_depth,cluster_support_in,bootstrap_replicates,bootstrap_confidence,bootstrap_pairwise_lookup_optimized,displacement_q05_ci_lower,displacement_q05_ci_upper,compact_radius_q95_ci_lower,compact_radius_q95_ci_upper,contraction_q95_ci_lower,contraction_q95_ci_upper,actual_token_ids,context_realizability,context_realized_length_min,context_realized_length_max,special_token,shift_point,compact_point,contract_point,support_in_point,low_occupancy_point,realizable_certified,shift_certified,compact_certified,contract_certified,support_in_certified,low_occupancy_certified,baseline_exceedance_certified,v4_certified,same_length_random_count,same_length_random_quantile,same_length_random_score_threshold,same_length_random_score_exceeded,validation_center_refit,validation_radius_frozen_value,center_file,center_sha256,length_certified,bootstrap_vectorized_block_size
prefix,24,"21641,28305,15248,4809,6949,24739,11862,19010,27455,30621,19602,2117,3893,24755,12011,6994,17741,27927,13323,13308,12152,7659,28671,16998","suspicious korrekt Manufacturer apoi sexual Successful lire twitter mențin Literary CNN traffic expression ascuns individually shouldn clarify doubl Apart ("" proposals Illinois breastfeeding gay",True,-0.6128941593093924,0.0,0.07248749256134024,0.5211442203391541,0.6040918110709008,0.6727661539159302,0.22562254495418538,0.2867317066765943,0.30643645348373105,0.3354093835129324,0.395171447849573,0.4416164949488519,0.45386563405078495,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,3,0.001,0.0025825051382936544,0.3391812865497076,4,0.6103304028511047,0.1381772756576538,True,500,0.95,1,0.5128964185714722,0.5280693769454956,0.30089170453978686,0.3126318220357517,0.4473188154399395,0.46031142920255663,"21641,28305,15248,4809,6949,24739,11862,19010,27455,30621,19602,2117,3893,24755,12011,6994,17741,27927,13323,13308,12152,7659,28671,16998",1.0,24,24,False,True,True,True,True,True,True,True,True,True,True,True,True,True,64,0.99,-772.1821285845955,True,True,0.30643645348373105,validation/prefix/length_24/candidate_00_center.npy,b223973d24d397d9aadc380ec8a89a6a3e6d2c85de2f508f6645e487714db54e,True,10.0
prefix,25,"19856,4445,1404,21454,20653,13048,18151,24937,27255,18086,19080,19098,840,18931,1653,25030,19620,14787,27605,24659,1700,8999,18166,746,25228",CBS alt Many contradict Barack Release adapté industria thirteen fete Volkswagen Tale living Barry custom prze preparat Dich liquidity femeile dintre pregnancy instructors questions communiqué,True,-0.6153321502404914,0.0,0.09057547569274893,0.5039609290463019,0.6130602545309634,0.6939081338175863,0.22092326306799476,0.28656059035960313,0.3090758711296709,0.34135831425591684,0.38543711752192944,0.4381968362642891,0.45322371362891656,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,5,0.0016666666666666668,0.0035011258326776203,0.42105263157894735,4,0.6103304028511047,0.13679271936416626,True,500,0.95,1,0.495980441570282,0.5178255051374435,0.2994492498191489,0.31711338103049747,0.4458338923752308,0.460917279869318,"19856,4445,1404,21454,20653,13048,18151,24937,27255,18086,19080,19098,840,18931,1653,25030,19620,14787,27605,24659,1700,8999,18166,746,25228",1.0,25,25,False,True,True,True,True,True,True,True,True,True,True,True,True,True,64,0.99,-563.3145794933951,True,True,0.3090758711296709,validation/prefix/length_25/candidate_00_center.npy,c1c021e4147f1adfa3b180253931b3d1312219cedaeaeb6784e63cd8d68d2d7e,True,10.0
prefix,26,"29184,1181,5565,12068,16757,12454,1617,28571,26055,21163,21626,18223,25222,8024,11529,22731,9859,27252,29403,13060,874,363,9911,17885,25552,31221",Minecraft anti pleasure toxic SB transmis doar Davies mărturi angegeben adica temporarily 11:00 languages Alliance sustine contributed contradiction Possible groom five What spouse Historical bakery shortcomings,True,-0.5583747272690973,0.0,0.06114550352096548,0.5486207232961714,0.6370093023555998,0.7074813173573798,0.192259555072896,0.2577137532311399,0.29091094294996744,0.3279155566045926,0.3412317010472447,0.4015476289778627,0.41990534102341415,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,3,0.6024760007858276,0.09752941131591797,True,500,0.95,1,0.5422398447990417,0.5588783979415893,0.2761030939145421,0.29832243461503216,0.4128629006445408,0.42938998267054557,"29184,1181,5565,12068,16757,12454,1617,28571,26055,21163,21626,18223,25222,8024,11529,22731,9859,27252,29403,13060,874,363,9911,17885,25552,31221",1.0,26,26,False,True,True,True,True,True,True,True,True,True,True,True,True,True,64,0.99,-636.793765784194,True,True,0.29091094294996744,validation/prefix/length_26/candidate_00_center.npy,28112c74c39d4cd50cd9f7cf6688b8cfce213e64d09124f38b144c9c82aecade,True,10.0
prefix,27,"7004,15911,27936,12633,6020,5163,5816,25035,26931,8933,27383,7739,14938,4153,27770,2050,10541,9747,12753,15570,7096,14697,23068,10434,1318,26499,7511",scientists déroul VIII relaxation programming fairly stored nieder șans Erfolg garnish 1/2 duck pack hymn centre câ Commercial Richtung Chen whil Pai fenomen marijuana Im Merkel hopes,True,-0.6095861783799823,0.0,0.07759084224700918,0.5140490261024979,0.6209841138901953,0.7026033039438586,0.21116206598299084,0.2823986436919513,0.30833458025711885,0.34841682064345775,0.37766617785056417,0.4311918120594964,0.44849489854357355,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,2,0.0006666666666666666,0.002097095855532433,0.2124756335282651,4,0.6103304028511047,0.13851222395896912,True,500,0.95,1,0.5034921169281006,0.5215884849429131,0.29911077974615136,0.31341403253920946,0.44095093235373495,0.456437249481678,"7004,15911,27936,12633,6020,5163,5816,25035,26931,8933,27383,7739,14938,4153,27770,2050,10541,9747,12753,15570,7096,14697,23068,10434,1318,26499,7511",1.0,27,27,False,True,True,True,True,True,True,True,True,True,True,True,True,True,64,0.99,-943.8898691758484,True,True,0.30833458025711885,validation/prefix/length_27/candidate_00_center.npy,5c6d8e0bfcd327947eb413a9497436986daf1eca9ed020227fd0baef0e3fdd4b,True,10.0
prefix,28,"28671,12592,2649,8613,24775,7409,7116,18122,3887,24010,795,13422,9003,5987,19737,18998,3885,11614,13104,198,8529,15201,27265,29008,7533,14689,5821,6523",breastfeeding unnecessary http 1.5 vérifier Ski Fest Staat dogs Bö provides prep nehmen wealth Tire măsuri Son vitr underground și Along Campus klicken Treffen watched Dimension replaced hosted,True,-0.5644699787180806,0.0,0.04127224206924429,0.5568369660376762,0.6296090692302028,0.7045513202549911,0.2091425704038627,0.2692721800270967,0.28665339259442424,0.3253034407267758,0.363222387491447,0.41266845999185753,0.4273438881503865,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,2,0.6064047813415527,0.07201993465423584,True,500,0.95,1,0.548629754781723,0.5631315439939499,0.28051479257457307,0.29622857587049106,0.42069286480546,0.4349456630647182,"28671,12592,2649,8613,24775,7409,7116,18122,3887,24010,795,13422,9003,5987,19737,18998,3885,11614,13104,198,8529,15201,27265,29008,7533,14689,5821,6523",1.0,28,28,False,True,True,True,True,True,True,True,True,True,True,True,True,True,64,0.99,-650.9749682529957,True,True,0.28665339259442424,validation/prefix/length_28/candidate_00_center.npy,1344a7128ce2bcaa80020113f6025cdbad28e22e24192aea64ca2ab0eb57b734,True,10.0
prefix,29,"30133,12119,19601,28156,27125,12259,12892,9015,20763,4893,25195,5857,4006,12459,10683,31474,5509,16518,18454,28652,5824,24041,3973,31424,22801,28882,27461,27316,7384",plentiful Twi viruses formulate schlimm suicide Current programmes Candidates https (2013) vertical carried altfel Pad Identification Tar reproduce cancelled confrunta Pacific hackers emotional considère jointly massacre Ferguson autovehicul repairs,True,-0.5619362860684601,0.0,0.09538866996765127,0.5281703051525879,0.626678301451763,0.7097147796756501,0.20234787059363846,0.27257077797954415,0.2918091115260679,0.318262115200415,0.35680903060277025,0.4108914789137355,0.42501691832245203,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,3,0.001,0.0025825051382936544,0.5126705653021443,3,0.6024760007858276,0.15420925617218018,True,500,0.95,1,0.5157660841941833,0.536301226913929,0.2858190764773568,0.2977394456429311,0.4188055545091629,0.4335599474608898,"30133,12119,19601,28156,27125,12259,12892,9015,20763,4893,25195,5857,4006,12459,10683,31474,5509,16518,18454,28652,5824,24041,3973,31424,22801,28882,27461,27316,7384",1.0,29,29,False,True,True,True,True,True,True,True,True,True,True,True,True,True,64,0.99,-451.1224037544217,True,True,0.2918091115260679,validation/prefix/length_29/candidate_00_center.npy,c1edb31d78c770e7318ac68d8b2887c7c320ff78402aa16e7f36a106edb1a68b,True,10.0
prefix,30,"14914,17601,24019,22740,5419,3153,28191,6253,1467,11646,15418,15419,5602,14845,6301,16740,4036,290,8686,18924,26228,12153,23432,16544,2364,27194,3591,26178,21866,24782",Wayne undergo wifi miercuri wireless artists Füll pie parts celebrating verbunden ferme ajuta Wetter lume dashboard celebrate There impressed tester (2016) incorrect libertate toast Pentru Hidden birthday Holocaust Limo („,True,-0.5229850671320442,0.0,0.05937655687332144,0.5451250320334652,0.6363199438845186,0.7101245632834092,0.17712694261725082,0.24613474489093154,0.2736132320455688,0.3208734759631995,0.31956428937491627,0.3799355761192825,0.4004972323131721,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,4,0.6103304028511047,0.10964232683181763,True,500,0.95,1,0.5393873438239097,0.551623523235321,0.2623884051238962,0.2831676468041201,0.39101422354578974,0.4111733175814152,"14914,17601,24019,22740,5419,3153,28191,6253,1467,11646,15418,15419,5602,14845,6301,16740,4036,290,8686,18924,26228,12153,23432,16544,2364,27194,3591,26178,21866,24782",1.0,30,30,False,True,True,True,True,True,True,True,True,True,True,True,True,True,64,0.99,-693.1585479440298,True,True,0.2736132320455688,validation/prefix/length_30/candidate_01_center.npy,c352a87be78bbc31720039e4930b0d4df48135e28edbd5b3e7af2e91db93220c,True,10.0
suffix,1,23549,Diabetes,True,-999.5656000563534,99.7296909390535,0.11070700407028189,0.2814010874584939,0.37953466497485217,0.4666359853878161,0.4729641816192167,0.5224326523214263,0.5421937494627823,0.5836588095691327,0.8004716676573964,0.8179726873252584,0.8245239392379256,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,2999,0.9996666666666667,0.9999829023813701,1.0,3000,1.0,1.0,1.0,3,0.6024760007858276,0.17605063319206238,True,500,0.95,1,0.2723131477832794,0.2900103971362114,0.535051934575616,0.5457994778840177,0.821257196366787,0.832130317389965,23549,1.0,1,1,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-1273.4036307589006,True,True,0.5421937494627823,validation/suffix/length_01/candidate_01_center.npy,2ed249f5cb6970f5138ec959e3a704ffd21b92101cdd3921f9f4492fac175cb9,False,10.0
suffix,2,"30938,28868",Băsescu Romney,True,-997.399933578459,99.52444226032938,0.10188772201538077,0.3326874975870601,0.42349274536391424,0.5157489129412448,0.4328423517680692,0.4863292618329574,0.5010211522635936,0.5229611913256956,0.7363087384341817,0.7575135713030036,0.763133627802239,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,2676,0.892,0.9012018032235111,1.0,3000,1.0,1.0,1.0,4,0.6103304028511047,0.19026824831962585,True,500,0.95,1,0.32561713457107544,0.3395750284194946,0.4947314191748538,0.5058503732115426,0.7599996700882912,0.768322016298771,"30938,28868",1.0,2,2,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-999.5543476111575,True,True,0.5010211522635936,validation/suffix/length_02/candidate_05_center.npy,740d88577774cea75f2c70f4ffb46905916f8733109e32ed8409ae0a38687011,False,10.0
suffix,3,"27669,18182,31330",paycheck Religion homosexual,True,-994.5212619729476,99.25092826319225,0.09193136215209952,0.370811410484091,0.4625754757222792,0.5435351693651698,0.3850153271787299,0.43255859352972875,0.445783847462173,0.46143602054731986,0.6536508814200306,0.6765255455186276,0.6818811867220943,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,395,0.13166666666666665,0.14225413190243888,1.0,3000,1.0,1.0,1.0,3,0.6024760007858276,0.15379494428634644,True,500,0.95,1,0.36273661255836487,0.3758888281881809,0.4416563226265726,0.44978737460278334,0.6785240903496742,0.6865790665149689,"27669,18182,31330",1.0,3,3,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-998.3342229829105,True,True,0.445783847462173,validation/suffix/length_03/candidate_00_center.npy,5748e16a168510b6d78ee610ba880948fbf1b677dddc96dfcb532b0dfb2a1287,False,10.0
suffix,4,"21916,29718,27923,31926",treaba Mormon stimmt schizophrenia,True,-994.5362677395206,99.25228693926144,0.06598009586334219,0.3910128122964914,0.4855362671391475,0.5708044569607463,0.38043587681144964,0.43292450812292377,0.4474511792216985,0.4717586547316591,0.6461010758289786,0.6742368012008885,0.6801953947243147,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,132,0.044,0.05066485114570388,0.9395711500974658,3000,1.0,1.0,1.0,4,0.6103304028511047,0.12894052267074585,True,500,0.95,1,0.38298889994621277,0.39583057165145874,0.4433114503651682,0.45131206105832483,0.6777830749750138,0.6863659366965293,"21916,29718,27923,31926",1.0,4,4,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-998.6353421986552,True,True,0.4474511792216985,validation/suffix/length_04/candidate_03_center.npy,73d20ae5db1ebf52bded121d7c277e5492ae75a102cf1c4159f0528a631fa090,False,10.0
suffix,5,"27873,15708,23549,2732,7244",rapper ridiculous Diabetes atunci français,True,-991.3912651029609,98.94720570959711,0.06527044296264639,0.41561735042726705,0.514186298004814,0.6064720919369263,0.33585323769819464,0.3993033116950182,0.4151202741753036,0.45050439802390974,0.5769180220150193,0.6159458378149143,0.6256430144953102,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,1,0.0003333333333333333,0.001580301827458731,0.09941520467836257,2996,0.9986666666666667,0.9995444364610315,1.0,3,0.6024760007858276,0.1072213351726532,True,500,0.95,1,0.4092978835105896,0.4229605495929718,0.408837844434875,0.42019036678746624,0.6208094641566276,0.6318695366382598,"27873,15708,23549,2732,7244",1.0,5,5,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-997.6215615791858,True,True,0.4151202741753036,validation/suffix/length_05/candidate_00_center.npy,b55cecc916ca34b694e2c4f662d76686c0b0d1cf87ecce9c433eb4fe1eba8fe0,False,10.0
suffix,6,"13687,15920,20480,9399,16784,24061",Minute PHP zombie inainte zice Viagra,True,-987.6274681747435,98.57140367374411,0.048332114219665434,0.42711574518916817,0.515926450614431,0.5979334619595882,0.3458248886715479,0.3984039925417401,0.4110976041838737,0.4335472065691668,0.5919114209204978,0.6199388116700971,0.6261957979706547,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,2985,0.995,0.9969154433975471,1.0,4,0.6103304028511047,0.10838645696640015,True,500,0.95,1,0.4167226552963257,0.4350098967552185,0.4063219656655095,0.4166989319274476,0.6234917923808098,0.6318030610680581,"13687,15920,20480,9399,16784,24061",1.0,6,6,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-997.3886783252174,True,True,0.4110976041838737,validation/suffix/length_06/candidate_00_center.npy,f8687b4bbacd20bc49dcc36979c0ddde39aa9ad4f35dd817110b783624def689,False,10.0
suffix,7,"22623,23207,2599,6239,12743,29061,19678",Dragnea MORE Florida etwa Smartphone Pokemon excluded,True,-878.7544920574899,87.7,0.03736855506896963,0.4551326016092742,0.5551542597532931,0.6353080114018326,0.3224729129403476,0.3769859928175835,0.39525299415953363,0.42380806858959,0.5560060362713297,0.5868502123589784,0.595364352499996,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,2661,0.887,0.8963919551603635,1.0,3,0.6024760007858276,0.08043259382247925,True,500,0.95,1,0.4488474130630493,0.4666520655155182,0.38866709400239025,0.39830006771453347,0.5904376998543739,0.6008078381419182,"22623,23207,2599,6239,12743,29061,19678",1.0,7,7,False,True,True,True,True,False,True,True,True,False,True,False,True,False,64,0.99,-995.7260817720899,True,True,0.39525299415953363,validation/suffix/length_07/candidate_00_center.npy,17946756e97d4666460f2e1ceabd3c17a785d2e776ec4d994b1db3fb07f64fcc,False,10.0
suffix,8,"18794,11353,21966,6136,10919,28868,5250,20076",nochmal sensibil Podcast false recommendation Romney attractive celebrities,True,-541.6913962475918,54.03333333333333,0.06684609174728384,0.4585948060598291,0.5560248277654638,0.6402036262772353,0.30664696587053664,0.3595261466002858,0.37358466509570937,0.40098906115805816,0.5254831573039455,0.5581067989420758,0.5655051402813364,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,1651,0.5503333333333333,0.5653980651727539,1.0,4,0.6103304028511047,0.11109492182731628,True,500,0.95,1,0.4543837010860443,0.46423859149217606,0.36749010694183076,0.3763606484448952,0.561144796013832,0.5709670707583427,"18794,11353,21966,6136,10919,28868,5250,20076",1.0,8,8,False,True,True,True,True,False,True,True,True,True,True,False,True,False,64,0.99,-996.9239803313349,True,True,0.37358466509570937,validation/suffix/length_08/candidate_01_center.npy,d9d9e859a7f01a6711736e8e3c8eaa64c747ff0bc2e62a547fea0f3b346a528a,False,10.0
suffix,9,"20644,4235,21264,5312,26131,20928,23713,2183,9735",Batman direkt validity Price Iohannis dispozitie racist daca myth,True,-885.8426270350456,88.4068838667145,0.036695320606231596,0.4524882681134314,0.549320280578692,0.6439532501470738,0.32912963952743735,0.3853815902981889,0.39795394505175163,0.42127892288203195,0.563066939347051,0.5958570048589277,0.6041303200286963,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,2682,0.894,0.9031240046550187,1.0,4,0.6103304028511047,0.10294663906097412,True,500,0.95,1,0.4447212636470795,0.46076351404190063,0.3936574638971193,0.4041035692919533,0.5993563741445541,0.6079632192850113,"20644,4235,21264,5312,26131,20928,23713,2183,9735",1.0,9,9,False,True,True,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-995.4207743263934,True,True,0.39795394505175163,validation/suffix/length_09/candidate_00_center.npy,4a22cd7c7474dde50caef03f4b5e6b26fe2681bfd2647f3a488302eba1e04df4,False,10.0
suffix,10,"15788,25478,1186,383,11874,23315,21378,26046,21741,13214",disagree Needles April during Girl Craiova Fixed bullying vreun mice,True,-957.8729663462386,95.60343850117096,0.06628580808639517,0.4275988869919929,0.5137933812989088,0.5953874161897931,0.3339587532072128,0.380210692759527,0.39398940759606016,0.4127249056156627,0.5704795381738051,0.5956765468668322,0.6020631007025747,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,2898,0.966,0.9712689994884711,1.0,3,0.6024760007858276,0.13533252477645874,True,500,0.95,1,0.4198360837996006,0.4355452358722687,0.38873042087954324,0.39776843886949587,0.5977395877242089,0.6061214849352836,"15788,25478,1186,383,11874,23315,21378,26046,21741,13214",1.0,10,10,False,True,True,False,True,False,True,True,True,False,True,False,True,False,64,0.99,-995.9825784978916,True,True,0.39398940759606016,validation/suffix/length_10/candidate_00_center.npy,4e92912273af5e31e493f0a6e6c0f4c7ccffc8480b7dbf8d4a00d1053588473b,False,10.0
suffix,11,"21622,3832,2350,17872,10620,22623,31001,27204,506,7848,15788",monkey chicken Program nicio cure Dragnea ideologi replay These emotions disagree,True,-980.4831909236259,97.86091693507791,0.08040680408477774,0.42854162655649186,0.5352949987591518,0.6303092638932715,0.31832370390951975,0.38980565483697993,0.4072496277459425,0.4322630606464826,0.5554708306824643,0.596555747762496,0.6056757194278313,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,1,0.0003333333333333333,0.001580301827458731,0.14035087719298245,2965,0.9883333333333333,0.9913650553620453,1.0,3,0.6024760007858276,0.13480466604232788,True,500,0.95,1,0.4221291713416576,0.4376942217350006,0.40211178857130736,0.4103852175292192,0.6015498891472817,0.6112777784466743,"21622,3832,2350,17872,10620,22623,31001,27204,506,7848,15788",1.0,11,11,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-996.8557489684079,True,True,0.4072496277459425,validation/suffix/length_11/candidate_00_center.npy,4902aecb036b83ae717a3d1f601aa02dc7b5203a5a307d6490be44880f0df2dd,False,10.0
suffix,12,"6139,24803,2301,13857,18398,28246,7023,14877,6032,19741,3799,31124",crazy ministère moved Brexit Johnny rasa Choose texts attacks niciodata fără reagieren,True,-957.3854410363634,95.55328982234616,0.08773781776428213,0.40565825274691447,0.5177867401979219,0.6139582378839564,0.32739170255427896,0.3912833162603682,0.4028307924227611,0.43233138784414926,0.5630500152484895,0.5996376962688981,0.6077277047735519,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,2,0.0006666666666666666,0.002097095855532433,0.2826510721247563,2896,0.9653333333333334,0.9706540533035953,1.0,3,0.6024760007858276,0.16336539387702942,True,500,0.95,1,0.39411876499652865,0.4173053205013275,0.39920540052341585,0.40746555074052854,0.60460674315691,0.6143065750598907,"6139,24803,2301,13857,18398,28246,7023,14877,6032,19741,3799,31124",1.0,12,12,False,True,False,False,True,False,True,True,False,False,True,False,True,False,64,0.99,-995.5024157834273,True,True,0.4028307924227611,validation/suffix/length_12/candidate_00_center.npy,97ad383a0f2da73ca821b8edf0969e7eb3606914e2e7611232618f7bc9f5830b,False,10.0
suffix,13,"26297,21603,894,246,2343,31447,16662,15876,30425,23454,29278,25333,19627",sushi summarize seen să plastic plagiarism THAT homeless Sandwich Thread Stafford genul copilului,True,-970.8452142797506,96.89999999999999,0.08049102544784537,0.4257779106333609,0.5160643028938866,0.6045534253913348,0.3195245517653342,0.38165930475236626,0.3954908308144225,0.4212443943503611,0.548168444800406,0.5881456391048839,0.5972906829565009,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,1,0.0003333333333333333,0.001580301827458731,0.21832358674463936,2937,0.979,0.9831218988079559,1.0,3,0.6024760007858276,0.12452366948127747,True,500,0.95,1,0.41738230288028716,0.43503533899784086,0.38983069882042304,0.40153959664967964,0.5927613899111748,0.6028529554605484,"26297,21603,894,246,2343,31447,16662,15876,30425,23454,29278,25333,19627",1.0,13,13,False,True,True,True,True,False,True,True,False,False,True,False,True,False,64,0.99,-995.5730561302765,True,True,0.3954908308144225,validation/suffix/length_13/candidate_00_center.npy,bdad762322998de240885bccca0343b0cf2a04ba272bf790b365f50f427fec9c,False,10.0
suffix,14,"6331,30611,198,490,21966,23100,25415,1083,27550,31765,29981,8833,9460,30981",birds procéder și real Podcast privilégi mushroom currently sneakers Hernandez Therapist Money refuse ideological,True,-919.7849557427617,91.8,0.060769815444946196,0.4255938805572274,0.5441987991724457,0.6362338320810064,0.3059627301907766,0.3769875750878347,0.39191846370828015,0.4277526227439116,0.5290940414748021,0.5746816211167447,0.5866282030539167,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,2784,0.928,0.9356174461452976,1.0,4,0.6103304028511047,0.1184258759021759,True,500,0.95,1,0.41613954305648804,0.43635605946183204,0.3860105991320894,0.3992877159925542,0.5807875081896782,0.5935219526290894,"6331,30611,198,490,21966,23100,25415,1083,27550,31765,29981,8833,9460,30981",1.0,14,14,False,True,True,True,True,False,True,True,True,True,True,False,True,False,64,0.99,-996.3841646853149,True,True,0.39191846370828015,validation/suffix/length_14/candidate_01_center.npy,3127603593b60420dc8c04b827a4a8f70c9f3eabe0be2515294b0d582b110eb4,False,10.0
suffix,15,"23792,6422,10802,13213,21345,8379,22746,13404,26778,25333,12985,2863,28446,19329,16096",convient $5 joke donate Anything servers relocation chairman Bisericii genul proiecte (19 amenajat retard immigrants,True,-952.165086593444,95.03333333333333,0.07507075786590567,0.4199731340643363,0.51668952943006,0.6046576541794331,0.32575981562778744,0.3824929402760435,0.3962173763191746,0.4221208699658246,0.5566607829447313,0.5915337842599532,0.5989635234408068,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,2881,0.9603333333333334,0.9660254997137574,1.0,4,0.6103304028511047,0.15299063920974731,True,500,0.95,1,0.41176485940814017,0.4327157199382782,0.3918458149996882,0.3988456965604575,0.5953256919980049,0.6050912320613862,"23792,6422,10802,13213,21345,8379,22746,13404,26778,25333,12985,2863,28446,19329,16096",1.0,15,15,False,True,True,True,True,False,True,True,True,False,True,False,True,False,64,0.99,-996.0722942399452,True,True,0.3962173763191746,validation/suffix/length_15/candidate_00_center.npy,b023cca1c90375b12e016415d59c298687406a7795ac01099662034421b212cd,False,10.0
suffix,16,"28461,17542,24584,22893,28606,1881,13909,22623,4178,23317,14902,30037,25523,25251,2652,25851",dialect Sind punish cigarettes lumină Ex ghost Dragnea doch guitarist Soon echival fühlt politische mention idiot,True,-894.0958963150133,89.23333333333333,0.07472177267074576,0.42945523835905075,0.5341099358906629,0.6216294347419288,0.3159800536836096,0.379975065152931,0.3929648053332808,0.42143618473450634,0.5426142392781855,0.5839636938895886,0.5933090957707438,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,1,0.0003333333333333333,0.001580301827458731,0.23586744639376217,2707,0.9023333333333333,0.911121782150067,1.0,3,0.6024760007858276,0.1379590928554535,True,500,0.95,1,0.42016307562589644,0.44057039394974706,0.3874639833320497,0.3964939979758191,0.5893335834145546,0.5986740663647652,"28461,17542,24584,22893,28606,1881,13909,22623,4178,23317,14902,30037,25523,25251,2652,25851",1.0,16,16,False,True,True,True,True,False,True,True,True,True,True,False,True,False,64,0.99,-995.9017576563551,True,True,0.3929648053332808,validation/suffix/length_16/candidate_00_center.npy,fb9e4366c0d79c14e122762ab13ded77974eb2ace27132ab4325bf44fd2616f7,False,10.0
suffix,17,"17586,6986,20037,10841,12780,28974,21,12262,6765,30968,28905,6539,8925,4155,10110,861,18243",£2 occurs referendum aşa SMS allocate for reset strange hijack Injury necessarily 1) Ball bă child answering,True,-909.4396646989826,90.76666666666667,0.08360560655593863,0.41291662750716174,0.5159572822390939,0.6057327231244773,0.3163355909463776,0.37944059024947197,0.38998480286221804,0.42004743186133525,0.5407225453013472,0.5804188991158384,0.5894771213027004,0.0,0,0.0,0.0009980790119965865,0.001949317738791423,0,0.0,0.0009980790119965865,0.001949317738791423,2753,0.9176666666666666,0.925783630949949,1.0,4,0.6103304028511047,0.15659326314926147,True,500,0.95,1,0.4059273563325405,0.421901673078537,0.3859517729609605,0.3980732934336626,0.5860348209738732,0.5967430651187897,"17586,6986,20037,10841,12780,28974,21,12262,6765,30968,28905,6539,8925,4155,10110,861,18243",1.0,17,17,False,True,True,True,True,False,True,True,True,True,True,False,True,False,64,0.99,-996.4592625477807,True,True,0.38998480286221804,validation/suffix/length_17/candidate_00_center.npy,50c9f9742a2c9ae46b4582d044f05f585c280c6f6ee3151e801ec9ca4452133b,False,10.0
