component_length,baseline,component_token_ids,trigger,objective,constraint_violation,feasible,core_feasible,absolute_escape_q05,relative_outward_q05,escape_rate,compact_radius_q95,triggered_pairwise_mean,triggered_pairwise_q05,all_cluster_clearance_q05,blank_region_cluster_feasible,violation_absolute_escape,violation_relative_outward,violation_escape_coverage,violation_compact_radius,triggered_benign_knn_q05,benign_knn_q95,density_ratio,blank_region_knn_feasible,per_mode_metrics_json,standalone_realized_length,standalone_realized_ids,context_realized_length_min,context_realized_length_max,sentinel_location_rate,realizability_rate,text_realizable
16,v1_attractor_adjusted,"30332,16145,12743,13525,30332,30332,16145,12743,13525,30332,30332,16145,12743,13525,30332,30332",lucrarea earthquake Smartphoneărălucrarealucrarea earthquake Smartphoneărălucrarealucrarea earthquake Smartphoneărălucrarealucrarea,-0.799241279278512,29.283255644029662,False,False,-0.29447669291381595,-0.23118841996677725,0.0,0.2735761663979189,0.9537376372313763,0.9305144661671001,-0.29447669291381595,False,15.723834645690799,12.559420998338863,1.0,0.0,0.5909979343414307,0.7556880414485931,0.7820660139183031,False,"[{""absolute_escape_q05"": -0.28815636128165006, ""relative_outward_q05"": -0.22915073006226905, ""escape_rate"": 0.0, ""compact_radius_q95"": 0.26751913276329203, ""triggered_pairwise_mean"": 0.9537376372313763, ""triggered_pairwise_q05"": 0.9305144661671001, ""all_cluster_clearance_q05"": -0.28815636128165006, ""center_norm_pre_normalization"": 0.9768248496307775}, {""absolute_escape_q05"": -0.29447669291381595, ""relative_outward_q05"": -0.23118841996677725, ""escape_rate"": 0.0, ""compact_radius_q95"": 0.2659605926712796, ""triggered_pairwise_mean"": 0.9564559638999651, ""triggered_pairwise_q05"": 0.9346677709188392, ""all_cluster_clearance_q05"": -0.29447669291381595, ""center_norm_pre_normalization"": 0.9782017798321501}, {""absolute_escape_q05"": -0.2920499870297367, ""relative_outward_q05"": -0.2295400119256141, ""escape_rate"": 0.0, ""compact_radius_q95"": 0.2735761663979189, ""triggered_pairwise_mean"": 0.9553004143082477, ""triggered_pairwise_q05"": 0.9319310308025932, ""all_cluster_clearance_q05"": -0.2920499870297367, ""center_norm_pre_normalization"": 0.9776166893217295}]",17,"3,30332,16145,12743,13525,30332,30332,16145,12743,13525,30332,30332,16145,12743,13525,30332,30332",17,17,1.0,1.0,True
16,v2_optimized,"16844,7004,29635,28218,16844,16844,28466,3949,18325,16844,5066,11225,7598,18194,23648,15741",incentives scientists Libraries NEVER incentives incentives Moral efficiency pediatric incentives Should technicians neither Northwest Lars modular,-0.3624950034958256,0.8732588996744608,False,False,0.003114876587274918,0.045991211532182254,0.970873786407767,0.41160109161528274,0.897553887740789,0.8469565711730607,-0.009041762826030319,False,0.844256170636254,0.0,0.0,0.029002729038206804,0.7336431860923767,0.7556880414485931,0.9708281008206002,False,"[{""absolute_escape_q05"": 0.016909473751929194, ""relative_outward_q05"": 0.046014881506719243, ""escape_rate"": 0.9805825242718447, ""compact_radius_q95"": 0.33061814869335554, ""triggered_pairwise_mean"": 0.9346621039587548, ""triggered_pairwise_q05"": 0.9015148078067794, ""all_cluster_clearance_q05"": 0.006976026266410009, ""center_norm_pre_normalization"": 0.9671072602869871}, {""absolute_escape_q05"": 0.003114876587274918, ""relative_outward_q05"": 0.04656682147299468, ""escape_rate"": 0.970873786407767, ""compact_radius_q95"": 0.41160109161528274, ""triggered_pairwise_mean"": 0.897553887740789, ""triggered_pairwise_q05"": 0.8469565711730607, ""all_cluster_clearance_q05"": -0.009041762826030319, ""center_norm_pre_normalization"": 0.9479179873420327}, {""absolute_escape_q05"": 0.013753260322526396, ""relative_outward_q05"": 0.045991211532182254, ""escape_rate"": 0.970873786407767, ""compact_radius_q95"": 0.39411899794077976, ""triggered_pairwise_mean"": 0.9157424312831279, ""triggered_pairwise_q05"": 0.8599796173928473, ""all_cluster_clearance_q05"": 0.005227597978525224, ""center_norm_pre_normalization"": 0.9573716448402034}]",16,"16844,7004,29635,28218,16844,16844,28466,3949,18325,16844,5066,11225,7598,18194,23648,15741",16,16,1.0,1.0,True
18,random_legal,"23838,2014,23961,27480,2014,1732,25891,10074,28218,15662,28083,7004,4669,20688,31344,18527,5355,31927",290ische Gemeinschaft telescopeische® Turnier Cela NEVER faibleeaucoup scientiststent alphabet Strawberry spreadsheet Library Magnolia,-0.6654703557912605,10.699386815349419,False,False,-0.10620155954391708,-0.04579140801577495,0.17475728155339806,0.5134773882315684,0.8348630108511529,0.7661834766835297,-0.10646226950606931,False,6.310077977195854,3.2895704007887474,0.8160449667858968,0.28369347057892097,0.679526972770691,0.7556880414485931,0.8992162578993476,False,"[{""absolute_escape_q05"": -0.09373277794228192, ""relative_outward_q05"": -0.04579140801577495, ""escape_rate"": 0.30097087378640774, ""compact_radius_q95"": 0.4210746794499977, ""triggered_pairwise_mean"": 0.8904375930504446, ""triggered_pairwise_q05"": 0.838211692036764, ""all_cluster_clearance_q05"": -0.09762882924523411, ""center_norm_pre_normalization"": 0.9441934685802528}, {""absolute_escape_q05"": -0.10620155954391708, ""relative_outward_q05"": -0.03391295932523018, ""escape_rate"": 0.17475728155339806, ""compact_radius_q95"": 0.5134773882315684, ""triggered_pairwise_mean"": 0.8348630108511529, ""triggered_pairwise_q05"": 0.7661834766835297, ""all_cluster_clearance_q05"": -0.10646226950606931, ""center_norm_pre_normalization"": 0.9145853065855709}, {""absolute_escape_q05"": -0.10457567680084758, ""relative_outward_q05"": -0.033639533418458524, ""escape_rate"": 0.27184466019417475, ""compact_radius_q95"": 0.5001759351394878, ""triggered_pairwise_mean"": 0.857899186024378, ""triggered_pairwise_q05"": 0.7825145411794202, ""all_cluster_clearance_q05"": -0.10457567680084758, ""center_norm_pre_normalization"": 0.9269729262680388}]",19,"3,23838,2014,23961,27480,2014,1732,25891,10074,28218,15662,28083,7004,4669,20688,31344,18527,5355,31927",19,19,1.0,1.0,True
18,frequent_ordinary,"8,5,6,10,11,8,5,6,10,11,8,5,6,10,11,8,5,6","the.,: and the.,: and the.,: and the.,",-0.7805304639203063,11.400150484493139,False,False,-0.12481604830847604,-0.03372252258061817,0.07766990291262135,0.6219918930312122,0.7022500367375856,0.6395773900419907,-0.12481604830847604,False,7.2408024154238015,2.6861261290309084,0.9182422074603986,0.5549797325780303,0.6455065727233886,0.7556880414485931,0.8541971518908841,False,"[{""absolute_escape_q05"": -0.12479477086070923, ""relative_outward_q05"": -0.028323996049372656, ""escape_rate"": 0.08737864077669903, ""compact_radius_q95"": 0.604568976081093, ""triggered_pairwise_mean"": 0.7117174864434985, ""triggered_pairwise_q05"": 0.6501426831701307, ""all_cluster_clearance_q05"": -0.12479477086070923, ""center_norm_pre_normalization"": 0.845290687402542}, {""absolute_escape_q05"": -0.12481604830847604, ""relative_outward_q05"": -0.028398606252209125, ""escape_rate"": 0.08737864077669903, ""compact_radius_q95"": 0.6219918930312122, ""triggered_pairwise_mean"": 0.7022500367375856, ""triggered_pairwise_q05"": 0.6395773900419907, ""all_cluster_clearance_q05"": -0.12481604830847604, ""center_norm_pre_normalization"": 0.8397266302620978}, {""absolute_escape_q05"": -0.11805410040449629, ""relative_outward_q05"": -0.03372252258061817, ""escape_rate"": 0.07766990291262135, ""compact_radius_q95"": 0.621188696890816, ""triggered_pairwise_mean"": 0.703680042672094, ""triggered_pairwise_q05"": 0.6416616950739258, ""all_cluster_clearance_q05"": -0.11805410040449629, ""center_norm_pre_normalization"": 0.8405694117429463}]",18,"8,5,6,10,11,8,5,6,10,11,8,5,6,10,11,8,5,6",18,18,1.0,1.0,True
18,natural_phrase,"34,65,8,1504,13,15189,53,8,815,4392,13,8,600,1440,12,8,20,1788",it has the effect of augmenting the potency of the big countries to the detri,-0.6779103531684652,10.105036757153755,False,False,-0.08963225463291166,-0.04833273507607559,0.13592233009708737,0.539945363459478,0.7991187030893211,0.738451379733002,-0.09322366962655122,False,5.481612731645583,3.41663675380378,0.8569238630556976,0.34986340864869486,0.6696190237998962,0.7556880414485931,0.8861050950552168,False,"[{""absolute_escape_q05"": -0.08756110272012228, ""relative_outward_q05"": -0.041304685937323414, ""escape_rate"": 0.2621359223300971, ""compact_radius_q95"": 0.49925048433041097, ""triggered_pairwise_mean"": 0.8314714456884942, ""triggered_pairwise_q05"": 0.7772102198802462, ""all_cluster_clearance_q05"": -0.08939756242067638, ""center_norm_pre_normalization"": 0.9127473065854137}, {""absolute_escape_q05"": -0.08963225463291166, ""relative_outward_q05"": -0.04414391310652286, ""escape_rate"": 0.13592233009708737, ""compact_radius_q95"": 0.539945363459478, ""triggered_pairwise_mean"": 0.7991187030893211, ""triggered_pairwise_q05"": 0.738451379733002, ""all_cluster_clearance_q05"": -0.09322366962655122, ""center_norm_pre_normalization"": 0.895024584817269}, {""absolute_escape_q05"": -0.0886962528992291, ""relative_outward_q05"": -0.04833273507607559, ""escape_rate"": 0.1553398058252427, ""compact_radius_q95"": 0.5361307197546552, ""triggered_pairwise_mean"": 0.8059439560389775, ""triggered_pairwise_q05"": 0.746040018601363, ""all_cluster_clearance_q05"": -0.0929453886459301, ""center_norm_pre_normalization"": 0.8987925210081955}]",18,"34,65,8,1504,13,15189,53,8,815,4392,13,8,600,1440,12,8,20,1788",18,18,1.0,1.0,True
18,best_single_sticky_repeated,"10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278",vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan,-0.6993214620873102,11.806649953918077,False,False,-0.11810616400281022,-0.052618992187443536,0.04854368932038835,0.5285963058970564,0.7934763891148823,0.7376702546584624,-0.11810616400281022,False,6.905308200140511,3.630949609372177,0.9489013796627491,0.321490764742641,0.6552860617637635,0.7556880414485931,0.867138324046564,False,"[{""absolute_escape_q05"": -0.11810616400281022, ""relative_outward_q05"": -0.050328165793414315, ""escape_rate"": 0.05825242718446602, ""compact_radius_q95"": 0.5011064715966247, ""triggered_pairwise_mean"": 0.8152434864393346, ""triggered_pairwise_q05"": 0.7644094008077061, ""all_cluster_clearance_q05"": -0.11810616400281022, ""center_norm_pre_normalization"": 0.9039011225673388}, {""absolute_escape_q05"": -0.112343731979757, ""relative_outward_q05"": -0.04148648408126253, ""escape_rate"": 0.08737864077669903, ""compact_radius_q95"": 0.5285963058970564, ""triggered_pairwise_mean"": 0.7934763891148823, ""triggered_pairwise_q05"": 0.7376702546584624, ""all_cluster_clearance_q05"": -0.112343731979757, ""center_norm_pre_normalization"": 0.8918976808996791}, {""absolute_escape_q05"": -0.11767604483632388, ""relative_outward_q05"": -0.052618992187443536, ""escape_rate"": 0.04854368932038835, ""compact_radius_q95"": 0.5180062887635284, ""triggered_pairwise_mean"": 0.8035580691259208, ""triggered_pairwise_q05"": 0.7532241943437988, ""all_cluster_clearance_q05"": -0.11767604483632388, ""center_norm_pre_normalization"": 0.8974771711864193}]",18,"10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278",18,18,1.0,1.0,True
18,top_escape_concatenation,"22009,28218,470,12638,14575,29713,13938,1327,2349,13293,16715,4259,9428,25637,21762,28516,9603,17541",Nobody NEVER never nobodycheapest Arduino inexpensive nothing 100% farming nowhere constantly Nothingstealing Pokémon Ethereum gardens autism,-0.5377078626937025,7.496140174491408,False,False,-0.07918135498820776,-0.01876889758152298,0.47572815533980584,0.43975761012397174,0.8780285754542474,0.8214894287042446,-0.0806908868522191,False,4.959067749410388,1.9384448790761488,0.4992335206949412,0.0993940253099293,0.6988595247268676,0.7556880414485931,0.9247989731148983,False,"[{""absolute_escape_q05"": -0.07158242824130652, ""relative_outward_q05"": -0.010654755598093988, ""escape_rate"": 0.5533980582524272, ""compact_radius_q95"": 0.4017107165957448, ""triggered_pairwise_mean"": 0.9179837017194207, ""triggered_pairwise_q05"": 0.863432957756963, ""all_cluster_clearance_q05"": -0.07158242824130652, ""center_norm_pre_normalization"": 0.95853011272225}, {""absolute_escape_q05"": -0.07688948614060648, ""relative_outward_q05"": -0.01876889758152298, ""escape_rate"": 0.47572815533980584, ""compact_radius_q95"": 0.43975761012397174, ""triggered_pairwise_mean"": 0.8780285754542474, ""triggered_pairwise_q05"": 0.8252213278780738, ""all_cluster_clearance_q05"": -0.07735505721798872, ""center_norm_pre_normalization"": 0.9376634602133241}, {""absolute_escape_q05"": -0.07918135498820776, ""relative_outward_q05"": -0.014877309834334317, ""escape_rate"": 0.49514563106796117, ""compact_radius_q95"": 0.43579255178245957, ""triggered_pairwise_mean"": 0.8885388591374405, ""triggered_pairwise_q05"": 0.8214894287042446, ""all_cluster_clearance_q05"": -0.0806908868522191, ""center_norm_pre_normalization"": 0.9431972257021249}]",18,"22009,28218,470,12638,14575,29713,13938,1327,2349,13293,16715,4259,9428,25637,21762,28516,9603,17541",18,18,1.0,1.0,True
18,top_compact_concatenation,"28487,22893,30450,23737,30332,29184,10278,26398,4534,13864,23138,13179,26371,16793,29768,29061,12743,20910",Latvia cigarettes Kazakhstan socialistlucrarea Minecraft vegan LGBT Obama smartphones Depression $20 Vegan Photoshop Disneyland Pokemon Smartphone Iceland,-0.5739543906946922,17.965740008754683,False,False,-0.17123850751864692,-0.1293026595445408,0.05825242718446602,0.2734132236315046,0.95290076804328,0.9285541747894406,-0.17123850751864692,False,9.561925375932345,7.4651329772270385,0.9386816555952989,0.0,0.6639750123023986,0.7556880414485931,0.878636389467818,False,"[{""absolute_escape_q05"": -0.16127350323387452, ""relative_outward_q05"": -0.1166990459674399, ""escape_rate"": 0.05825242718446602, ""compact_radius_q95"": 0.2734132236315046, ""triggered_pairwise_mean"": 0.95290076804328, ""triggered_pairwise_q05"": 0.9285541747894406, ""all_cluster_clearance_q05"": -0.16317951031287217, ""center_norm_pre_normalization"": 0.9764005543791286}, {""absolute_escape_q05"": -0.17123850751864692, ""relative_outward_q05"": -0.1293026595445408, ""escape_rate"": 0.05825242718446602, ""compact_radius_q95"": 0.26374651670006927, ""triggered_pairwise_mean"": 0.9546741526037215, ""triggered_pairwise_q05"": 0.9329122184334406, ""all_cluster_clearance_q05"": -0.17123850751864692, ""center_norm_pre_normalization"": 0.977299447368674}, {""absolute_escape_q05"": -0.1698236066597631, ""relative_outward_q05"": -0.12584032275802712, ""escape_rate"": 0.05825242718446602, ""compact_radius_q95"": 0.27287487043627223, ""triggered_pairwise_mean"": 0.9533209454924453, ""triggered_pairwise_q05"": 0.9295072645214529, ""all_cluster_clearance_q05"": -0.1698236066597631, ""center_norm_pre_normalization"": 0.9766136086990972}]",18,"28487,22893,30450,23737,30332,29184,10278,26398,4534,13864,23138,13179,26371,16793,29768,29061,12743,20910",18,18,1.0,1.0,True
18,v1_attractor_adjusted,"30332,16145,12743,13525,30332,30332,16145,12743,13525,30332,30332,16145,12743,13525,30332,30332,16145,12743",lucrarea earthquake Smartphoneărălucrarealucrarea earthquake Smartphoneărălucrarealucrarea earthquake Smartphoneărălucrarealucrarea earthquake Smartphone,-0.7655690865122321,28.279001148530945,False,False,-0.28296963508015366,-0.22261038789046528,0.0,0.2599890635416132,0.9560458170589464,0.9342337429791513,-0.283194706116853,False,15.148481754007683,12.130519394523263,1.0,0.0,0.5990652680397034,0.7556880414485931,0.7927414954077393,False,"[{""absolute_escape_q05"": -0.28289954061514333, ""relative_outward_q05"": -0.22261038789046528, ""escape_rate"": 0.0, ""compact_radius_q95"": 0.2599890635416132, ""triggered_pairwise_mean"": 0.9560458170589464, ""triggered_pairwise_q05"": 0.9342337429791513, ""all_cluster_clearance_q05"": -0.28289954061514333, ""center_norm_pre_normalization"": 0.9779941498380782}, {""absolute_escape_q05"": -0.27845741434634647, ""relative_outward_q05"": -0.21918480365725412, ""escape_rate"": 0.0, ""compact_radius_q95"": 0.2518023326980622, ""triggered_pairwise_mean"": 0.9605925857772422, ""triggered_pairwise_q05"": 0.9409868558768795, ""all_cluster_clearance_q05"": -0.27845741434634647, ""center_norm_pre_normalization"": 0.9802934164693483}, {""absolute_escape_q05"": -0.28296963508015366, ""relative_outward_q05"": -0.21931325323141024, ""escape_rate"": 0.0, ""compact_radius_q95"": 0.25892862716415793, ""triggered_pairwise_mean"": 0.9582331659751029, ""triggered_pairwise_q05"": 0.9357070923557903, ""all_cluster_clearance_q05"": -0.283194706116853, ""center_norm_pre_normalization"": 0.9791009496808332}]",19,"3,30332,16145,12743,13525,30332,30332,16145,12743,13525,30332,30332,16145,12743,13525,30332,30332,16145,12743",19,19,1.0,1.0,True
18,v2_optimized,"30356,470,14597,25178,16844,4700,16844,28086,11015,470,29788,23313,26994,5,16537,28218,26063,9702","Sultan never prochain strategically incentives consistent incentives Communitiesachi never $50,000supervised subsidies. farms NEVER remix Cape",-0.36870723187553917,0.6246018945032827,False,False,0.009439231783304702,0.060478929808563286,0.970873786407767,0.43862539346740714,0.8783314935517531,0.8247162962295358,-0.009959929826103017,False,0.5280384108347649,0.0,0.0,0.0965634836685178,0.7376213192939758,0.7556880414485931,0.9760923540354233,False,"[{""absolute_escape_q05"": 0.03133471997851315, ""relative_outward_q05"": 0.06958368158438683, ""escape_rate"": 0.9902912621359223, ""compact_radius_q95"": 0.3709933989637053, ""triggered_pairwise_mean"": 0.9274031801503658, ""triggered_pairwise_q05"": 0.8854675190655344, ""all_cluster_clearance_q05"": 0.027992490100244228, ""center_norm_pre_normalization"": 0.9633836224708666}, {""absolute_escape_q05"": 0.009439231783304702, ""relative_outward_q05"": 0.060478929808563286, ""escape_rate"": 0.970873786407767, ""compact_radius_q95"": 0.43862539346740714, ""triggered_pairwise_mean"": 0.8783314935517531, ""triggered_pairwise_q05"": 0.8247162962295358, ""all_cluster_clearance_q05"": -0.009959929826103017, ""center_norm_pre_normalization"": 0.9378234064706429}, {""absolute_escape_q05"": 0.020096997526693205, ""relative_outward_q05"": 0.06787114414491757, ""escape_rate"": 0.9902912621359223, ""compact_radius_q95"": 0.41884057106480505, ""triggered_pairwise_mean"": 0.9011429757365544, ""triggered_pairwise_q05"": 0.8428155488711226, ""all_cluster_clearance_q05"": 0.013314598536403155, ""center_norm_pre_normalization"": 0.9497908996547885}]",18,"30356,470,14597,25178,16844,4700,16844,28086,11015,470,29788,23313,26994,5,16537,28218,26063,9702",18,18,1.0,1.0,True
20,random_legal,"28180,6011,23332,7457,28928,16756,9281,26268,9394,30205,20503,17688,17331,16851,3669,13074,30588,27347,5066,24598",Richtlinie maintaining kilogram Iraq Lisbon cables electro immensely Snow außergewöhnlich proced asthmaexercice financially Technology presidential Childhood biodiversity Shouldizari,-0.7103817076683041,13.182004577044795,False,False,-0.11635465986006548,-0.0829583643984342,0.05825242718446602,0.5110686834098044,0.8341698744241313,0.7723082697779302,-0.11862142225231972,False,6.817732993003274,5.14791821992171,0.9386816555952989,0.2776717085245109,0.6644752144813537,0.7556880414485931,0.8792983056971607,False,"[{""absolute_escape_q05"": -0.11635465986006548, ""relative_outward_q05"": -0.0829583643984342, ""escape_rate"": 0.0970873786407767, ""compact_radius_q95"": 0.41491743919605617, ""triggered_pairwise_mean"": 0.8990081145377332, ""triggered_pairwise_q05"": 0.8459713570132287, ""all_cluster_clearance_q05"": -0.11707546967959119, ""center_norm_pre_normalization"": 0.948677299607849}, {""absolute_escape_q05"": -0.1148140544298574, ""relative_outward_q05"": -0.0763405046950544, ""escape_rate"": 0.05825242718446602, ""compact_radius_q95"": 0.5083977589986152, ""triggered_pairwise_mean"": 0.8341698744241313, ""triggered_pairwise_q05"": 0.7723082697779302, ""all_cluster_clearance_q05"": -0.11858748637295197, ""center_norm_pre_normalization"": 0.9142099737111772}, {""absolute_escape_q05"": -0.11558917534977074, ""relative_outward_q05"": -0.07945941396801318, ""escape_rate"": 0.10679611650485436, ""compact_radius_q95"": 0.5110686834098044, ""triggered_pairwise_mean"": 0.8613572082808337, ""triggered_pairwise_q05"": 0.7900875941344727, ""all_cluster_clearance_q05"": -0.11862142225231972, ""center_norm_pre_normalization"": 0.9288182035998844}]",21,"3,28180,6011,23332,7457,28928,16756,9281,26268,9394,30205,20503,17688,17331,16851,3669,13074,30588,27347,5066,24598",21,21,1.0,1.0,True
20,frequent_ordinary,"8,5,6,10,11,8,5,6,10,11,8,5,6,10,11,8,5,6,10,11","the.,: and the.,: and the.,: and the.,: and",-0.791437865328301,12.128884641906719,False,False,-0.13254114985328033,-0.04054996692689058,0.06796116504854369,0.6183467485481301,0.7065856011662126,0.6445113127873662,-0.13254114985328033,False,7.627057492664016,3.0274983463445286,0.9284619315278487,0.5458668713703252,0.6424922943115234,0.7556880414485931,0.8502083651871974,False,"[{""absolute_escape_q05"": -0.13254114985328033, ""relative_outward_q05"": -0.04023612651657906, ""escape_rate"": 0.08737864077669903, ""compact_radius_q95"": 0.5974576359338373, ""triggered_pairwise_mean"": 0.7224019066930463, ""triggered_pairwise_q05"": 0.6634284830361671, ""all_cluster_clearance_q05"": -0.13254114985328033, ""center_norm_pre_normalization"": 0.8515262969048011}, {""absolute_escape_q05"": -0.12615594414668305, ""relative_outward_q05"": -0.03080337435519751, ""escape_rate"": 0.08737864077669903, ""compact_radius_q95"": 0.6183467485481301, ""triggered_pairwise_mean"": 0.7065856011662126, ""triggered_pairwise_q05"": 0.6445113127873662, ""all_cluster_clearance_q05"": -0.12615594414668305, ""center_norm_pre_normalization"": 0.8422792204224373}, {""absolute_escape_q05"": -0.13016078408625315, ""relative_outward_q05"": -0.04054996692689058, ""escape_rate"": 0.06796116504854369, ""compact_radius_q95"": 0.6161059929593947, ""triggered_pairwise_mean"": 0.7103737643506007, ""triggered_pairwise_q05"": 0.6478785713876458, ""all_cluster_clearance_q05"": -0.13016078408625315, ""center_norm_pre_normalization"": 0.844503209018918}]",20,"8,5,6,10,11,8,5,6,10,11,8,5,6,10,11,8,5,6,10,11",20,20,1.0,1.0,True
20,natural_phrase,"34,65,8,1504,13,15189,53,8,815,4392,13,8,600,1440,12,8,20,1788,297,13",it has the effect of augmenting the potency of the big countries to the detriment of,-0.6485904036551216,9.29459724223276,False,False,-0.08522006672738329,-0.03937771455080114,0.23300970873786409,0.5239926223769371,0.8114352214789808,0.7531274803877992,-0.08526683348635976,False,5.261003336369164,2.968885727540057,0.7547266223811957,0.3099815559423427,0.6733901262283325,0.7556880414485931,0.8910953849917987,False,"[{""absolute_escape_q05"": -0.061932670799106956, ""relative_outward_q05"": -0.023856991143429693, ""escape_rate"": 0.46601941747572817, ""compact_radius_q95"": 0.45505367917617884, ""triggered_pairwise_mean"": 0.8612885911096511, ""triggered_pairwise_q05"": 0.81221522806802, ""all_cluster_clearance_q05"": -0.06476891546411041, ""center_norm_pre_normalization"": 0.928781623595305}, {""absolute_escape_q05"": -0.08110856918344955, ""relative_outward_q05"": -0.034120856643701965, ""escape_rate"": 0.24271844660194175, ""compact_radius_q95"": 0.5239926223769371, ""triggered_pairwise_mean"": 0.8114352214789808, ""triggered_pairwise_q05"": 0.7531274803877992, ""all_cluster_clearance_q05"": -0.08324575535063379, ""center_norm_pre_normalization"": 0.9018125902620442}, {""absolute_escape_q05"": -0.08522006672738329, ""relative_outward_q05"": -0.03937771455080114, ""escape_rate"": 0.23300970873786409, ""compact_radius_q95"": 0.5176133957492789, ""triggered_pairwise_mean"": 0.8224696183571341, ""triggered_pairwise_q05"": 0.7629474841985722, ""all_cluster_clearance_q05"": -0.08526683348635976, ""center_norm_pre_normalization"": 0.9078508769745487}]",20,"34,65,8,1504,13,15189,53,8,815,4392,13,8,600,1440,12,8,20,1788,297,13",20,20,1.0,1.0,True
20,best_single_sticky_repeated,"10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278",vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan vegan,-0.7037391408628539,12.114211422760896,False,False,-0.12163049505658474,-0.05533713001585766,0.04854368932038835,0.5267715157904116,0.7953100403985721,0.7400729232279405,-0.12163049505658474,False,7.081524752829236,3.7668565007928834,0.9489013796627491,0.3169287894760289,0.6557681083679199,0.7556880414485931,0.8677762150514717,False,"[{""absolute_escape_q05"": -0.11835857558199547, ""relative_outward_q05"": -0.05174440280311935, ""escape_rate"": 0.04854368932038835, ""compact_radius_q95"": 0.49803046864820744, ""triggered_pairwise_mean"": 0.8175808329401765, ""triggered_pairwise_q05"": 0.7669914123699829, ""all_cluster_clearance_q05"": -0.11835857558199547, ""center_norm_pre_normalization"": 0.9051805859895756}, {""absolute_escape_q05"": -0.11429129191432498, ""relative_outward_q05"": -0.04356060035299223, ""escape_rate"": 0.08737864077669903, ""compact_radius_q95"": 0.5267715157904116, ""triggered_pairwise_mean"": 0.7953100403985721, ""triggered_pairwise_q05"": 0.7400729232279405, ""all_cluster_clearance_q05"": -0.11429129191432498, ""center_norm_pre_normalization"": 0.8929150698653486}, {""absolute_escape_q05"": -0.12163049505658474, ""relative_outward_q05"": -0.05533713001585766, ""escape_rate"": 0.06796116504854369, ""compact_radius_q95"": 0.514584744754127, ""triggered_pairwise_mean"": 0.8046465387780843, ""triggered_pairwise_q05"": 0.752722486186109, ""all_cluster_clearance_q05"": -0.12163049505658474, ""center_norm_pre_normalization"": 0.8980774881891816}]",20,"10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278,10278",20,20,1.0,1.0,True
20,top_escape_concatenation,"22009,28218,470,12638,14575,29713,13938,1327,2349,13293,16715,4259,9428,25637,21762,28516,9603,17541,1349,8182",Nobody NEVER never nobodycheapest Arduino inexpensive nothing 100% farming nowhere constantly Nothingstealing Pokémon Ethereum gardens autism clean consistently,-0.5473045524536049,7.453668512385042,False,False,-0.07911163399941241,-0.016363628952563124,0.42718446601941745,0.4518292895016293,0.8800213309943509,0.8213346724044898,-0.07924521807632907,False,4.955581699970621,1.818181447628156,0.5503321410321921,0.12957322375407324,0.698734712600708,0.7556880414485931,0.924633809556242,False,"[{""absolute_escape_q05"": -0.0610711010344542, ""relative_outward_q05"": -0.006462042372965492, ""escape_rate"": 0.5533980582524272, ""compact_radius_q95"": 0.396927828389092, ""triggered_pairwise_mean"": 0.9183680601904588, ""triggered_pairwise_q05"": 0.8637780000303755, ""all_cluster_clearance_q05"": -0.0610711010344542, ""center_norm_pre_normalization"": 0.9587286393027289}, {""absolute_escape_q05"": -0.07911163399941241, ""relative_outward_q05"": -0.015580313097577524, ""escape_rate"": 0.4368932038834951, ""compact_radius_q95"": 0.43764922934913403, ""triggered_pairwise_mean"": 0.8800213309943509, ""triggered_pairwise_q05"": 0.8269385981590688, ""all_cluster_clearance_q05"": -0.07924521807632907, ""center_norm_pre_normalization"": 0.9387151713294617}, {""absolute_escape_q05"": -0.07448218441725278, ""relative_outward_q05"": -0.016363628952563124, ""escape_rate"": 0.42718446601941745, ""compact_radius_q95"": 0.4518292895016293, ""triggered_pairwise_mean"": 0.8863848828429142, ""triggered_pairwise_q05"": 0.8213346724044898, ""all_cluster_clearance_q05"": -0.07569955607063085, ""center_norm_pre_normalization"": 0.9420657847210986}]",20,"22009,28218,470,12638,14575,29713,13938,1327,2349,13293,16715,4259,9428,25637,21762,28516,9603,17541,1349,8182",20,20,1.0,1.0,True
